,transaction_id,items,basket_size,basket_total
1611,1611,"['onions', 'other_vegetables']",2,16.68
1612,1612,"['frozen_vegetables', 'soda']",2,5.22
1613,1613,"['frozen_meals', 'fruit/vegetable_juice', 'ice_cream', 'pip_fruit']",4,28.450000000000003
1614,1614,"['domestic_eggs', 'root_vegetables', 'tropical_fruit']",3,23.759999999999998
1615,1615,"['margarine', 'soda']",2,8.290000000000001
1616,1616,"['domestic_eggs', 'pastry']",2,15.68
1617,1617,"['condensed_milk', 'female_sanitary_products', 'pastry', 'shopping_bags']",4,36.51
1618,1618,"['beverages', 'rolls/buns', 'tropical_fruit', 'whole_milk']",4,38.94
1619,1619,"['other_vegetables', 'root_vegetables', 'specialty_chocolate']",3,19.64
1620,1620,"['citrus_fruit', 'misc._beverages', 'soda']",3,25.32
1621,1621,"['newspapers', 'waffles']",2,8.35
1622,1622,"['beverages', 'misc._beverages', 'uht-milk', 'zwieback']",4,23.89
1623,1623,"['chocolate', 'salty_snack']",2,19.18
1624,1624,"['brown_bread', 'white_bread']",2,21.15
1625,1625,"['cleaner', 'frozen_vegetables', 'pastry', 'whole_milk']",4,35.34
1626,1626,"['butter_milk', 'hard_cheese', 'instant_coffee']",3,30.08
1627,1627,"['coffee', 'sugar']",2,16.45
1628,1628,"['canned_vegetables', 'soups']",2,7.880000000000001
1629,1629,"['bottled_water', 'female_sanitary_products', 'soda']",3,17.4
1630,1630,"['brown_bread', 'other_vegetables', 'whole_milk']",3,34.84
1631,1631,"['frankfurter', 'other_vegetables']",2,13.629999999999999
1632,1632,"['domestic_eggs', 'hygiene_articles', 'pastry']",3,17.03
1633,1633,"['oil', 'tropical_fruit']",2,25.62
1634,1634,"['pastry', 'soda']",2,13.219999999999999
1635,1635,"['coffee', 'condensed_milk', 'detergent', 'other_vegetables']",4,27.99
1636,1636,"['pastry', 'whole_milk']",2,24.22
1637,1637,"['onions', 'other_vegetables', 'root_vegetables', 'whole_milk']",4,34.33
1638,1638,"['chewing_gum', 'other_vegetables', 'tropical_fruit', 'yogurt']",4,46.75
1639,1639,"['photo/film', 'specialty_chocolate']",2,9.61
1640,1640,"['domestic_eggs', 'frozen_meals', 'other_vegetables']",3,21.130000000000003
1641,1641,"['newspapers', 'other_vegetables', 'tropical_fruit']",3,30.130000000000003
1642,1642,"['other_vegetables', 'tropical_fruit', 'yogurt']",3,36.03
1643,1643,"['candy', 'misc._beverages', 'waffles']",3,17.04
1644,1644,"['other_vegetables', 'white_bread', 'yogurt']",3,29.96
1645,1645,"['chocolate_marshmallow', 'other_vegetables']",2,19.48
1646,1646,"['butter', 'whole_milk']",2,22.09
1647,1647,"['misc._beverages', 'napkins']",2,22.3
1648,1648,"['cream_cheese', 'soda', 'whipped/sour_cream', 'whole_milk']",4,30.439999999999998
1649,1649,"['chicken', 'other_vegetables']",2,22.34
1650,1650,"['dessert', 'long_life_bakery_product']",2,28.47
1651,1651,"['soap', 'soda']",2,10.219999999999999
1652,1652,"['root_vegetables', 'whipped/sour_cream']",2,9.899999999999999
1653,1653,"['misc._beverages', 'soda']",2,13.6
1654,1654,"['chicken', 'root_vegetables']",2,17.72
1655,1655,"['beverages', 'specialty_bar']",2,4.46
1656,1656,"['chicken', 'soda']",2,13.93
1657,1657,"['bottled_water', 'citrus_fruit', 'dishes']",3,25.96
1658,1658,"['rolls/buns', 'tropical_fruit', 'yogurt']",3,34.73
1659,1659,"['other_vegetables', 'pickled_vegetables', 'tropical_fruit']",3,29.4
1660,1660,"['cream_cheese', 'spread_cheese']",2,16.77
1661,1661,"['rolls/buns', 'specialty_bar']",2,9.68
1662,1662,"['candy', 'meat', 'other_vegetables', 'tropical_fruit']",4,36.35
1663,1663,"['brown_bread', 'pet_care', 'sauces']",3,24.79
1664,1664,"['brown_bread', 'coffee', 'shopping_bags', 'uht-milk']",4,27.110000000000003
1665,1665,"['butter_milk', 'whole_milk']",2,25.88
1666,1666,"['brown_bread', 'fruit/vegetable_juice', 'jam']",3,33.980000000000004
1667,1667,"['baking_powder', 'napkins', 'other_vegetables']",3,22.89
1668,1668,"['bottled_water', 'whole_milk']",2,19.7
1669,1669,"['jam', 'pastry']",2,21.71
1670,1670,"['beverages', 'bottled_water', 'long_life_bakery_product']",3,24.53
1671,1671,"['packaged_fruit/vegetables', 'sliced_cheese', 'tropical_fruit']",3,27.79
1672,1672,"['beef', 'root_vegetables', 'soda', 'white_bread']",4,17.97
1673,1673,"['bottled_water', 'dental_care', 'rolls/buns', 'shopping_bags']",4,36.55
1674,1674,"['domestic_eggs', 'napkins', 'popcorn', 'salty_snack']",4,36.58
1675,1675,"['canned_fish', 'jam', 'waffles', 'whole_milk']",4,27.27
1676,1676,"['cake_bar', 'whole_milk']",2,25.299999999999997
1677,1677,"['candy', 'hard_cheese', 'rolls/buns', 'sugar']",4,35.49
1678,1678,"['fruit/vegetable_juice', 'margarine', 'shopping_bags', 'yogurt']",4,40.03
1679,1679,"['whole_milk', 'yogurt']",2,23.97
1680,1680,"['citrus_fruit', 'newspapers']",2,17.36
1681,1681,"['frozen_vegetables', 'hygiene_articles', 'whipped/sour_cream']",3,9.82
1682,1682,"['beverages', 'frozen_meals', 'long_life_bakery_product', 'yogurt']",4,36.2
1683,1683,"['pastry', 'soda']",2,13.219999999999999
1684,1684,"['berries', 'pastry', 'seasonal_products', 'shopping_bags']",4,35.26
1685,1685,"['cake_bar', 'domestic_eggs', 'soda']",3,18.189999999999998
1686,1686,"['curd', 'long_life_bakery_product', 'rolls/buns']",3,25.729999999999997
1687,1687,"['canned_fish', 'rolls/buns', 'spread_cheese']",3,15.620000000000001
1688,1688,"['coffee', 'soda']",2,3.3
1689,1689,"['other_vegetables', 'rolls/buns', 'whole_milk']",3,30.81
1690,1690,"['dessert', 'fruit/vegetable_juice', 'long_life_bakery_product', 'waffles']",4,42.67
1691,1691,"['whipped/sour_cream', 'whole_milk']",2,17.11
1692,1692,"['chewing_gum', 'frankfurter', 'mustard', 'whole_milk']",4,38.53
1693,1693,"['berries', 'root_vegetables', 'whole_milk']",3,24.96
1694,1694,"['margarine', 'whole_milk']",2,19.29
1695,1695,"['chocolate', 'frankfurter', 'rolls/buns']",3,20.86
1696,1696,"['beef', 'butter']",2,12.4
1697,1697,"['soda', 'whole_milk']",2,13.86
1698,1698,"['pip_fruit', 'whole_milk']",2,19.46
1699,1699,"['frankfurter', 'rolls/buns', 'soda', 'specialty_bar']",4,14.899999999999999
1700,1700,"['seasonal_products', 'soda']",2,7.449999999999999
1701,1701,"['chewing_gum', 'specialty_chocolate']",2,15.3
1702,1702,"['flour', 'sugar']",2,29.130000000000003
1703,1703,"['flower_soil/fertilizer', 'pip_fruit', 'tropical_fruit', 'whole_milk']",4,36.01
1704,1704,"['berries', 'pip_fruit', 'yogurt']",3,25.88
1705,1705,"['margarine', 'yogurt']",2,18.4
1706,1706,"['cereals', 'whole_milk']",2,19.36
1707,1707,"['margarine', 'whole_milk']",2,19.29
1708,1708,"['pastry', 'soda']",2,13.219999999999999
1709,1709,"['frozen_meals', 'soda']",2,8.83
1710,1710,"['curd', 'root_vegetables', 'whole_milk']",3,20.9
1711,1711,"['dessert', 'frozen_meals', 'seasonal_products', 'soda']",4,29.38
1712,1712,"['fruit/vegetable_juice', 'soda']",2,12.92
1713,1713,"['beef', 'cat_food', 'newspapers']",3,15.580000000000002
1714,1714,"['citrus_fruit', 'whipped/sour_cream']",2,16.4
1715,1715,"['berries', 'domestic_eggs', 'whipped/sour_cream']",3,15.879999999999999
1716,1716,"['chicken', 'meat', 'other_vegetables', 'whole_milk']",4,44.47
1717,1717,"['domestic_eggs', 'yogurt']",2,15.43
1718,1718,"['citrus_fruit', 'ice_cream', 'other_vegetables', 'root_vegetables']",4,29.31
1719,1719,"['flower_(seeds)', 'nut_snack', 'soda']",3,15.14
1720,1720,"['fruit/vegetable_juice', 'hygiene_articles', 'napkins']",3,22.97
1721,1721,"['citrus_fruit', 'curd', 'root_vegetables', 'whole_milk']",4,32.620000000000005
1722,1722,"['frozen_vegetables', 'newspapers', 'whipped/sour_cream']",3,14.11
1723,1723,"['frozen_meals', 'sliced_cheese', 'yogurt']",3,25.96
1724,1724,"['chicken', 'other_vegetables']",2,22.34
1725,1725,"['mustard', 'sauces', 'tropical_fruit']",3,29.85
1726,1726,"['butter', 'curd']",2,12.91
1727,1727,"['candy', 'photo/film']",2,7.19
1728,1728,"['brown_bread', 'whipped/sour_cream']",2,17.25
1729,1729,"['candles', 'tropical_fruit', 'whole_milk']",3,39.65
1730,1730,"['rolls/buns', 'specialty_chocolate']",2,13.12
1731,1731,"['pastry', 'soda']",2,13.219999999999999
1732,1732,"['canned_fruit', 'citrus_fruit', 'yogurt']",3,25.07
1733,1733,"['detergent', 'snack_products', 'soda']",3,17.58
1734,1734,"['citrus_fruit', 'rolls/buns', 'specialty_bar']",3,21.4
1735,1735,"['candy', 'misc._beverages', 'soda']",3,15.76
1736,1736,"['long_life_bakery_product', 'napkins', 'pastry', 'waffles']",4,38.57
1737,1737,"['fruit/vegetable_juice', 'soda']",2,12.92
1738,1738,"['specialty_bar', 'yogurt']",2,12.68
1739,1739,"['frankfurter', 'onions', 'pickled_vegetables']",3,15.54
1740,1740,"['frankfurter', 'packaged_fruit/vegetables', 'soda', 'soft_cheese']",4,21.439999999999998
1741,1741,"['citrus_fruit', 'prosecco', 'tropical_fruit']",3,37.87
1742,1742,"['beef', 'white_bread', 'whole_milk']",3,23.75
1743,1743,"['pip_fruit', 'tropical_fruit']",2,21.68
1744,1744,"['chicken', 'tropical_fruit', 'yogurt']",3,38.69
1745,1745,"['herbs', 'root_vegetables']",2,15.41
1746,1746,"['meat', 'rolls/buns']",2,18.24
1747,1747,"['cake_bar', 'pastry']",2,24.659999999999997
1748,1748,"['bottled_water', 'specialty_bar', 'syrup', 'yogurt']",4,34.35
1749,1749,"['brown_bread', 'soda', 'whole_milk']",3,26.43
1750,1750,"['frozen_meals', 'other_vegetables', 'pip_fruit']",3,24.270000000000003
1751,1751,"['soda', 'specialty_bar']",2,2.57
1752,1752,"['rolls/buns', 'soft_cheese', 'specialty_bar', 'yogurt']",4,31.32
1753,1753,"['beef', 'root_vegetables', 'turkey', 'whole_milk']",4,27.22
1754,1754,"['bottled_water', 'chicken']",2,19.77
1755,1755,"['other_vegetables', 'tropical_fruit', 'yogurt']",3,36.03
1756,1756,"['cling_film/bags', 'hygiene_articles', 'napkins', 'uht-milk']",4,16.85
1757,1757,"['coffee', 'shopping_bags']",2,12.010000000000002
1758,1758,"['bottled_water', 'canned_fish', 'citrus_fruit', 'other_vegetables']",4,31.040000000000003
1759,1759,"['coffee', 'whole_milk', 'yogurt']",3,25.84
1760,1760,"['rolls/buns', 'whipped/sour_cream']",2,13.219999999999999
1761,1761,"['butter_milk', 'cat_food', 'salt', 'vinegar']",4,33.76
1762,1762,"['butter_milk', 'coffee', 'frankfurter', 'rolls/buns']",4,27.65
1763,1763,"['chicken', 'oil', 'other_vegetables']",3,33.31
1764,1764,"['newspapers', 'whole_milk']",2,18.07
1765,1765,"['bottled_water', 'flower_soil/fertilizer', 'misc._beverages', 'soda']",4,22.77
1766,1766,"['beverages', 'rolls/buns']",2,11.86
1767,1767,"['curd', 'other_vegetables', 'shopping_bags', 'yogurt']",4,34.769999999999996
1768,1768,"['frozen_fish', 'napkins', 'packaged_fruit/vegetables']",3,20.700000000000003
1769,1769,"['napkins', 'soda']",2,11.56
1770,1770,"['liver_loaf', 'rolls/buns', 'soda']",3,18.99
1771,1771,"['butter', 'meat', 'pastry', 'soda']",4,32.58
1772,1772,"['beef', 'other_vegetables', 'whole_milk', 'yogurt']",4,36.55
1773,1773,"['chicken', 'whole_milk']",2,24.93
1774,1774,"['bottled_water', 'soda']",2,8.7
1775,1775,"['bottled_water', 'brown_bread', 'ice_cream', 'soda']",4,23.8
1776,1776,"['other_vegetables', 'rolls/buns']",2,18.38
1777,1777,"['packaged_fruit/vegetables', 'pastry', 'root_vegetables']",3,23.13
1778,1778,"['rolls/buns', 'soda']",2,9.969999999999999
1779,1779,"['herbs', 'packaged_fruit/vegetables']",2,16.31
1780,1780,"['other_vegetables', 'whole_milk']",2,22.27
1781,1781,"['frozen_dessert', 'ice_cream']",2,14.399999999999999
1782,1782,"['pastry', 'soda']",2,13.219999999999999
1783,1783,"['baking_powder', 'shopping_bags', 'soda']",3,14.49
1784,1784,"['berries', 'other_vegetables']",2,17.15
1785,1785,"['rolls/buns', 'soda']",2,9.969999999999999
1786,1786,"['coffee', 'fish']",2,12.760000000000002
1787,1787,"['onions', 'tropical_fruit']",2,21.490000000000002
1788,1788,"['butter_milk', 'cream_cheese', 'other_vegetables', 'rolls/buns']",4,43.73
1789,1789,"['flower_(seeds)', 'margarine']",2,17.51
1790,1790,"['other_vegetables', 'rolls/buns', 'soda']",3,19.81
1791,1791,"['soda', 'specialty_bar']",2,2.57
1792,1792,"['pip_fruit', 'soft_cheese']",2,17.13
1793,1793,"['margarine', 'tropical_fruit']",2,21.51
1794,1794,"['butter_milk', 'meat_spreads', 'other_vegetables', 'rolls/buns']",4,34.19
1795,1795,"['pastry', 'soda']",2,13.219999999999999
1796,1796,"['frankfurter', 'rolls/buns', 'soda']",3,13.759999999999998
1797,1797,"['domestic_eggs', 'rolls/buns']",2,12.43
1798,1798,"['canned_fish', 'rolls/buns']",2,10.75
1799,1799,"['domestic_eggs', 'hygiene_articles', 'soda']",3,6.67
1800,1800,"['butter', 'citrus_fruit']",2,21.380000000000003
1801,1801,"['brown_bread', 'ice_cream']",2,15.1
1802,1802,"['newspapers', 'pip_fruit', 'whole_milk']",3,25.1
1803,1803,"['soap', 'soda']",2,10.219999999999999
1804,1804,"['other_vegetables', 'snack_products']",2,15.59
1805,1805,"['beef', 'root_vegetables']",2,7.96
1806,1806,"['canned_fish', 'pastry', 'salty_snack', 'waffles']",4,27.36
1807,1807,"['abrasive_cleaner', 'curd_cheese', 'specialty_chocolate', 'whipped/sour_cream']",4,23.490000000000002
1808,1808,"['newspapers', 'photo/film', 'salty_snack']",3,21.32
1809,1809,"['frozen_meals', 'soda']",2,8.83
1810,1810,"['citrus_fruit', 'dessert', 'seasonal_products']",3,32.269999999999996
1811,1811,"['brown_bread', 'domestic_eggs', 'fruit/vegetable_juice', 'waffles']",4,30.660000000000004
1812,1812,"['napkins', 'newspapers', 'salty_snack', 'specialty_bar']",4,27.560000000000002
1813,1813,"['citrus_fruit', 'specialty_bar']",2,12.860000000000001
1814,1814,"['ice_cream', 'soda']",2,3.96
1815,1815,"['soda', 'yogurt']",2,12.969999999999999
1816,1816,"['pastry', 'soda', 'specialty_bar']",3,14.36
1817,1817,"['frozen_vegetables', 'whipped/sour_cream']",2,8.469999999999999
1818,1818,"['fish', 'other_vegetables', 'soda', 'white_bread']",4,30.740000000000002
1819,1819,"['pot_plants', 'shopping_bags']",2,11.91
1820,1820,"['berries', 'nut_snack', 'salty_snack']",3,21.02
1821,1821,"['semi-finished_bread', 'soda', 'white_bread']",3,20.619999999999997
1822,1822,"['chewing_gum', 'cream_cheese', 'rolls/buns', 'soda']",4,32.59
1823,1823,"['berries', 'soda']",2,8.74
1824,1824,"['ice_cream', 'kitchen_towels']",2,9.9
1825,1825,"['chocolate', 'frankfurter', 'rolls/buns']",3,20.86
1826,1826,"['chocolate', 'fruit/vegetable_juice']",2,20.02
1827,1827,"['beverages', 'cream_cheese', 'rolls/buns']",3,23.759999999999998
1828,1828,"['soda', 'tropical_fruit']",2,16.080000000000002
1829,1829,"['newspapers', 'specialty_chocolate']",2,10.219999999999999
1830,1830,"['pot_plants', 'whipped/sour_cream', 'whole_milk']",3,18.88
1831,1831,"['berries', 'grapes', 'pet_care', 'pot_plants']",4,28.99
1832,1832,"['curd', 'other_vegetables', 'whole_milk']",3,25.52
1833,1833,"['other_vegetables', 'root_vegetables']",2,15.059999999999999
1834,1834,"['misc._beverages', 'rolls/buns']",2,20.71
1835,1835,"['citrus_fruit', 'coffee']",2,13.59
1836,1836,"['chicken', 'whole_milk']",2,24.93
1837,1837,"['napkins', 'soap']",2,18.92
1838,1838,"['cereals', 'pet_care', 'salty_snack', 'shopping_bags']",4,36.33
1839,1839,"['rolls/buns', 'tropical_fruit', 'waffles', 'yogurt']",4,37.44
1840,1840,"['long_life_bakery_product', 'yogurt']",2,25.479999999999997
1841,1841,"['napkins', 'packaged_fruit/vegetables', 'soda']",3,17.68
1842,1842,"['cream_cheese', 'rolls/buns']",2,20.439999999999998
1843,1843,"['curd', 'rolls/buns']",2,11.79
1844,1844,"['beverages', 'whole_milk']",2,15.75
1845,1845,"['butter', 'white_bread']",2,18.240000000000002
1846,1846,"['cooking_chocolate', 'female_sanitary_products']",2,16.189999999999998
1847,1847,"['long_life_bakery_product', 'zwieback']",2,19.81
1848,1848,"['cream_cheese', 'specialty_chocolate']",2,16.48
1849,1849,"['cake_bar', 'whole_milk']",2,25.299999999999997
1850,1850,"['chocolate_marshmallow', 'domestic_eggs', 'newspapers']",3,19.17
1851,1851,"['butter_milk', 'coffee']",2,15.32
1852,1852,"['dessert', 'long_life_bakery_product', 'pastry', 'whole_milk']",4,52.69
1853,1853,"['beef', 'citrus_fruit', 'pip_fruit']",3,21.490000000000002
1854,1854,"['candy', 'chocolate_marshmallow', 'frozen_fish', 'male_cosmetics']",4,17.08
1855,1855,"['pastry', 'rolls/buns', 'whole_milk']",3,32.76
1856,1856,"['dessert', 'frankfurter', 'other_vegetables']",3,28.16
1857,1857,"['newspapers', 'whole_milk']",2,18.07
1858,1858,"['rolls/buns', 'soda']",2,9.969999999999999
1859,1859,"['ice_cream', 'soda', 'whole_milk']",3,16.39
1860,1860,"['frozen_meals', 'soda', 'yogurt']",3,20.369999999999997
1861,1861,"['pip_fruit', 'tropical_fruit', 'whole_milk']",3,34.11
1862,1862,"['newspapers', 'pastry', 'whole_milk']",3,29.86
1863,1863,"['frozen_meals', 'pip_fruit', 'shopping_bags', 'soda']",4,26.0
1864,1864,"['berries', 'newspapers']",2,12.95
1865,1865,"['bottled_water', 'brown_bread', 'fruit/vegetable_juice', 'meat_spreads']",4,33.69
1866,1866,"['citrus_fruit', 'cling_film/bags', 'hygiene_articles']",3,15.91
1867,1867,"['cake_bar', 'candy', 'soda']",3,16.46
1868,1868,"['seasonal_products', 'soda', 'whole_milk']",3,19.88
1869,1869,"['frozen_vegetables', 'whole_milk']",2,16.22
1870,1870,"['spices', 'whole_milk']",2,26.88
1871,1871,"['soda', 'specialty_cheese']",2,13.25
1872,1872,"['bottled_water', 'canned_vegetables']",2,12.55
1873,1873,"['misc._beverages', 'spread_cheese']",2,17.04
1874,1874,"['dishes', 'domestic_eggs', 'napkins', 'other_vegetables']",4,30.830000000000002
1875,1875,"['candy', 'misc._beverages', 'specialty_chocolate']",3,18.91
1876,1876,"['beef', 'hygiene_articles', 'root_vegetables']",3,9.309999999999999
1877,1877,"['seasonal_products', 'yogurt']",2,17.56
1878,1878,"['seasonal_products', 'tropical_fruit']",2,20.67
1879,1879,"['detergent', 'long_life_bakery_product', 'other_vegetables', 'sweet_spreads']",4,43.78
1880,1880,"['curd', 'salty_snack']",2,13.9
1881,1881,"['cat_food', 'female_sanitary_products']",2,15.899999999999999
1882,1882,"['frankfurter', 'tropical_fruit']",2,18.44
1883,1883,"['long_life_bakery_product', 'tropical_fruit']",2,28.59
1884,1884,"['bottled_water', 'specialty_chocolate']",2,11.85
1885,1885,"['bottled_water', 'male_cosmetics']",2,8.1
1886,1886,"['curd', 'flour', 'long_life_bakery_product', 'specialty_cheese']",4,43.56
1887,1887,"['candy', 'cream_cheese', 'specialty_chocolate', 'whole_milk']",4,31.07
1888,1888,"['chocolate', 'ketchup', 'napkins', 'pastry']",4,35.98
1889,1889,"['candy', 'whipped/sour_cream']",2,6.84
1890,1890,"['bottled_water', 'brown_bread', 'pastry']",3,31.63
1891,1891,"['chocolate', 'pot_plants', 'shopping_bags']",3,20.439999999999998
1892,1892,"['bottled_water', 'frankfurter', 'margarine', 'yogurt']",4,29.459999999999997
1893,1893,"['finished_products', 'pet_care', 'soda']",3,18.939999999999998
1894,1894,"['detergent', 'shopping_bags', 'softener']",3,29.509999999999998
1895,1895,"['citrus_fruit', 'pot_plants', 'whole_milk']",3,25.92
1896,1896,"['frankfurter', 'margarine', 'newspapers', 'shopping_bags']",4,26.43
1897,1897,"['curd', 'newspapers', 'whipped/sour_cream']",3,13.57
1898,1898,"['other_vegetables', 'white_bread', 'whole_milk']",3,30.85
1899,1899,"['bottled_water', 'frankfurter', 'whole_milk']",3,23.49
1900,1900,"['bottled_water', 'pot_plants', 'soda']",3,10.469999999999999
1901,1901,"['frankfurter', 'onions', 'whole_milk']",3,23.06
1902,1902,"['cat_food', 'condensed_milk', 'rolls/buns', 'sugar']",4,36.199999999999996
1903,1903,"['long_life_bakery_product', 'shopping_bags', 'soda']",3,25.509999999999998
1904,1904,"['beef', 'dog_food', 'rolls/buns', 'soda']",4,19.86
1905,1905,"['butter', 'cake_bar', 'frozen_vegetables', 'margarine']",4,33.18
1906,1906,"['berries', 'beverages']",2,10.629999999999999
1907,1907,"['bottled_water', 'pot_plants', 'whole_milk']",3,21.47
1908,1908,"['frankfurter', 'margarine', 'root_vegetables', 'whole_milk']",4,28.3
1909,1909,"['bottled_water', 'cling_film/bags', 'coffee']",3,11.98
1910,1910,"['bottled_water', 'soda']",2,8.7
1911,1911,"['brown_bread', 'margarine', 'rolls/buns', 'whole_milk']",4,40.4
1912,1912,"['canned_vegetables', 'newspapers']",2,10.92
1913,1913,"['frozen_potato_products', 'oil', 'other_vegetables', 'shopping_bags']",4,37.72
1914,1914,"['bottled_water', 'domestic_eggs', 'meat', 'whole_milk']",4,33.29
1915,1915,"['chicken', 'rolls/buns']",2,21.04
1916,1916,"['whipped/sour_cream', 'whole_milk']",2,17.11
1917,1917,"['other_vegetables', 'packaged_fruit/vegetables', 'white_bread', 'whole_milk']",4,36.97
1918,1918,"['pot_plants', 'whole_milk']",2,14.2
1919,1919,"['pot_plants', 'rolls/buns', 'shopping_bags', 'whole_milk']",4,32.879999999999995
1920,1920,"['coffee', 'whole_milk', 'yogurt']",3,25.84
1921,1921,"['specialty_chocolate', 'specialty_fat', 'waffles', 'whipped/sour_cream']",4,13.969999999999999
1922,1922,"['long_life_bakery_product', 'newspapers']",2,19.58
1923,1923,"['bottled_water', 'margarine', 'root_vegetables', 'soda']",4,20.779999999999998
1924,1924,"['cat_food', 'roll_products', 'rolls/buns', 'shopping_bags']",4,32.99
1925,1925,"['butter', 'other_vegetables', 'root_vegetables']",3,24.72
1926,1926,"['citrus_fruit', 'onions', 'rolls/buns', 'yogurt']",4,38.64
1927,1927,"['chicken', 'long_life_bakery_product', 'salty_snack', 'whole_milk']",4,49.519999999999996
1928,1928,"['butter_milk', 'frozen_fish', 'oil', 'other_vegetables']",4,38.709999999999994
1929,1929,"['bottled_water', 'frankfurter', 'newspapers', 'soda']",4,18.13
1930,1930,"['bottled_water', 'butter_milk', 'cream_cheese']",3,32.62
1931,1931,"['onions', 'pastry', 'pot_plants']",3,20.4
1932,1932,"['berries', 'domestic_eggs', 'newspapers', 'yogurt']",4,28.38
1933,1933,"['cereals', 'chewing_gum', 'ice_cream']",3,20.18
1934,1934,"['ice_cream', 'pot_plants', 'whipped/sour_cream']",3,8.98
1935,1935,"['beef', 'detergent', 'flower_(seeds)', 'soda']",4,25.22
1936,1936,"['domestic_eggs', 'root_vegetables']",2,9.11
1937,1937,"['dessert', 'whole_milk']",2,26.96
1938,1938,"['soft_cheese', 'yogurt']",2,21.64
1939,1939,"['citrus_fruit', 'other_vegetables', 'pip_fruit']",3,28.590000000000003
1940,1940,"['frankfurter', 'meat', 'newspapers', 'white_bread']",4,27.71
1941,1941,"['bottled_water', 'flower_(seeds)']",2,17.92
1942,1942,"['dessert', 'finished_products', 'pastry', 'shopping_bags']",4,45.36
1943,1943,"['dessert', 'fruit/vegetable_juice', 'misc._beverages']",3,38.19
1944,1944,"['bottled_water', 'curd', 'whipped/sour_cream']",3,15.2
1945,1945,"['newspapers', 'whipped/sour_cream']",2,10.32
1946,1946,"['soap', 'specialty_cheese']",2,20.61
1947,1947,"['chocolate', 'misc._beverages', 'shopping_bags']",3,30.84
1948,1948,"['chewing_gum', 'soda']",2,12.15
1949,1949,"['citrus_fruit', 'newspapers', 'semi-finished_bread']",3,27.97
1950,1950,"['misc._beverages', 'pip_fruit']",2,19.2
1951,1951,"['pastry', 'processed_cheese', 'soda', 'whole_milk']",4,36.05
1952,1952,"['beef', 'dog_food', 'other_vegetables', 'packaged_fruit/vegetables']",4,25.85
1953,1953,"['dishes', 'ice_cream']",2,9.5
1954,1954,"['beef', 'ice_cream']",2,5.27
1955,1955,"['berries', 'whipped/sour_cream', 'yogurt']",3,23.529999999999998
1956,1956,"['bottled_water', 'soda']",2,8.7
1957,1957,"['dessert', 'rolls/buns', 'waffles']",3,25.78
1958,1958,"['shopping_bags', 'soda', 'white_bread']",3,20.15
1959,1959,"['citrus_fruit', 'other_vegetables', 'pip_fruit', 'rolls/buns']",4,37.13
1960,1960,"['baking_powder', 'butter', 'citrus_fruit', 'frozen_vegetables']",4,28.09
1961,1961,"['frozen_potato_products', 'seasonal_products']",2,12.79
1962,1962,"['beverages', 'curd', 'pastry', 'pot_plants']",4,20.13
1963,1963,"['domestic_eggs', 'uht-milk', 'whipped/sour_cream']",3,11.1
1964,1964,"['newspapers', 'soda', 'specialty_bar', 'whole_milk']",4,20.64
1965,1965,"['candy', 'oil']",2,13.13
1966,1966,"['beef', 'roll_products', 'whipped/sour_cream']",3,14.530000000000001
1967,1967,"['canned_vegetables', 'female_sanitary_products', 'shopping_bags']",3,24.12
1968,1968,"['bottled_water', 'dessert', 'fruit/vegetable_juice']",3,33.29
1969,1969,"['chewing_gum', 'specialty_bar']",2,11.860000000000001
1970,1970,"['curd', 'onions', 'soda', 'whole_milk']",4,23.95
1971,1971,"['misc._beverages', 'soda', 'specialty_bar']",3,14.74
1972,1972,"['citrus_fruit', 'pip_fruit', 'shopping_bags', 'tropical_fruit']",4,43.54
1973,1973,"['coffee', 'seasonal_products', 'shopping_bags']",3,18.03
1974,1974,"['chicken', 'curd']",2,15.75
1975,1975,"['dessert', 'flower_(seeds)', 'flower_soil/fertilizer']",3,27.08
1976,1976,"['chocolate', 'condensed_milk', 'pastry']",3,26.2
1977,1977,"['brown_bread', 'soda']",2,14.0
1978,1978,"['bottled_water', 'frozen_vegetables', 'whole_milk']",3,23.49
1979,1979,"['frozen_vegetables', 'whole_milk', 'yogurt']",3,27.759999999999998
1980,1980,"['chocolate', 'pastry', 'specialty_bar']",3,21.46
1981,1981,"['dessert', 'white_bread', 'whole_milk', 'yogurt']",4,47.08
1982,1982,"['frankfurter', 'grapes']",2,15.09
1983,1983,"['citrus_fruit', 'misc._beverages', 'oil']",3,34.86
1984,1984,"['bottled_water', 'newspapers', 'soda', 'yogurt']",4,25.88
1985,1985,"['hygiene_articles', 'waffles', 'yogurt']",3,15.6
1986,1986,"['butter_milk', 'newspapers', 'pet_care', 'white_bread']",4,36.28
1987,1987,"['frozen_dessert', 'softener']",2,20.84
1988,1988,"['hard_cheese', 'pastry', 'popcorn', 'pot_plants']",4,35.68
1989,1989,"['hygiene_articles', 'onions', 'white_bread']",3,16.77
1990,1990,"['frozen_meals', 'soda', 'yogurt']",3,20.369999999999997
1991,1991,"['bottled_water', 'chocolate', 'shopping_bags', 'soda']",4,27.369999999999997
1992,1992,"['bottled_water', 'chewing_gum', 'margarine', 'yogurt']",4,36.39
1993,1993,"['sweet_spreads', 'waffles']",2,12.309999999999999
1994,1994,"['brown_bread', 'spread_cheese', 'tropical_fruit', 'yogurt']",4,43.63
